location,ds,yhat,yhat_lower,yhat_upper
Australia,2020-07-20,2033.588561190702,-8666.283465455386,12138.890454082431
Australia,2020-07-21,2366.824486876642,-7713.176857481501,12776.850500750157
Australia,2020-07-22,2686.649592925701,-8534.834806854013,13978.988884538334
Australia,2020-07-23,2986.683500774084,-7433.530777129022,14178.158964359814
Australia,2020-07-24,3266.3377640337544,-7916.88598270721,14200.015884411587
Australia,2020-07-25,3522.7361296894765,-7212.836217289345,14315.14810324358
Australia,2020-07-26,3747.249473637394,-6448.9685870373305,14612.588667810323
Australia,2020-07-27,3963.0279141705555,-6924.2055619798675,14839.015454815768
Australia,2020-07-28,4132.972236501521,-6380.888268221748,14768.522973711873
Australia,2020-07-29,4270.419358659943,-5599.824456027374,14833.545414227468
Australia,2020-07-30,4371.472241209334,-6653.0410487149065,15448.48172583327
Australia,2020-07-31,4438.247135009979,-6515.571748316631,15804.77021917917
Australia,2020-08-01,4470.744680720878,-6603.7778530913265,15334.512881654186
Australia,2020-08-02,4463.333757269133,-5807.408070174902,14665.364411496794
Australia,2020-08-03,4442.231619589548,-5894.003422658507,15425.6857351866
Australia,2020-08-04,4373.423470792862,-5558.375547046851,15094.366350556582
Australia,2020-08-05,4273.297166195185,-6669.730733757062,14985.561326584479
Australia,2020-08-06,4140.924355699608,-7286.074424927141,13853.470765224782
Australia,2020-08-07,3981.2617585145163,-6786.345756846646,15275.810789936286
Australia,2020-08-08,3796.9799470669377,-7757.729132857383,14275.719010321158
Australia,2020-08-09,3584.908913023857,-7245.276972291306,14581.899535501268
Australia,2020-08-10,3373.484739000084,-7652.536069676618,14091.571328622598
Australia,2020-08-11,3130.6408061174125,-7760.197768916115,13823.111077885482
Australia,2020-08-12,2874.419561570014,-8890.814568272199,13457.435816948915
Australia,2020-08-13,2605.236342046172,-8466.854653793622,12546.329026476358
Australia,2020-08-14,2329.0690541313593,-8910.192176263805,13749.70100158774
Australia,2020-08-15,2049.280938646036,-8983.260304232359,13036.253409263669
Australia,2020-08-16,1763.0658332066673,-9541.413812476389,12548.82512862231
Australia,2020-08-17,1498.8997957513611,-8677.68191718146,12192.120154198505
Australia,2020-08-18,1224.4423674059353,-9034.576232336394,11094.657584916216
Australia,2020-08-19,957.163124857982,-10122.726145137336,12465.578984399262
Australia,2020-08-20,696.6246124175418,-10600.769494479857,11999.927514984704
Australia,2020-08-21,447.69500184917314,-10296.051934169876,11565.814090685093
Australia,2020-08-22,212.39721635188954,-11275.560223554832,10516.164626747424
Australia,2020-08-23,-13.6165858950734,-11307.089785557122,10224.523117077484
Australia,2020-08-24,-203.58184432404056,-11448.970676288314,11232.755576770787
Australia,2020-08-25,-391.6870164459666,-11103.745913280385,10510.672263165272
Australia,2020-08-26,-562.4124906694794,-11604.617356111026,10734.422340211571
Australia,2020-08-27,-718.2124540464778,-10578.520411117139,9953.982726170321
Australia,2020-08-28,-856.2669121035808,-11609.212527581225,10388.500080100415
Australia,2020-08-29,-976.5976570641571,-12149.439699756875,9103.025575372423
Australia,2020-08-30,-1085.5598046919338,-11209.912804163127,8891.686025419249
Australia,2020-08-31,-1158.326069946718,-11462.569667695649,9242.849939307524
Australia,2020-09-01,-1230.9215227282582,-11799.674387852601,9791.602075459112
Australia,2020-09-02,-1289.534169003353,-11916.834933634294,9620.860173490157
Australia,2020-09-03,-1338.1712283571674,-11788.604966886785,9308.949726283812
Australia,2020-09-04,-1375.3886773732484,-12661.918944648894,8980.75096319699
Australia,2020-09-05,-1402.3881872779912,-12393.598881519978,9026.69915948234
Australia,2020-09-06,-1426.4933639054168,-12881.76752156808,9230.943237200088
Australia,2020-09-07,-1423.6226993331206,-12725.417964336031,9783.31602837054
Australia,2020-09-08,-1430.3171625241928,-12200.51946399299,9396.6035181909
Australia,2020-09-09,-1433.0479026225323,-12512.869329852545,9204.950679945217
Australia,2020-09-10,-1435.8740021905805,-12654.115718752008,9261.580710359554
Australia,2020-09-11,-1437.177849723229,-11693.115886228437,9334.2687913166
Australia,2020-09-12,-1437.772189753166,-12576.763533393923,9742.32687205445
Australia,2020-09-13,-1444.3906153825455,-11521.678933852882,8804.129322255336
Australia,2020-09-14,-1432.178694166239,-11893.51227570113,9061.497786263391
Australia,2020-09-15,-1436.7433600794952,-11576.204236798761,9249.884245274641
Australia,2020-09-16,-1443.4856749034348,-11973.32241959069,9048.664302853362
Australia,2020-09-17,-1455.2864523415537,-12178.523891323708,10134.877714804505
Australia,2020-09-18,-1469.271800406511,-12830.98475742146,9409.495501133104
Australia,2020-09-19,-1484.9520625599184,-12440.495140327712,9200.920012405977
Australia,2020-09-20,-1507.7452883222718,-13365.18028837209,9228.555191674635
Australia,2020-09-21,-1511.5017437079637,-11879.002687712938,8656.452572258211
Australia,2020-09-22,-1530.5863788403583,-12460.450254173087,9180.771333452481
Australia,2020-09-23,-1549.243619619116,-12216.414098144453,9933.524182280076
Australia,2020-09-24,-1569.313234263642,-12539.643437828267,8925.955378962144
Australia,2020-09-25,-1587.0235984323313,-12124.561464203613,9558.66165604735
Australia,2020-09-26,-1601.1551356558912,-12664.809374101585,9533.816004784332
Australia,2020-09-27,-1616.5844063567426,-12045.060992519408,9212.166889708578
Australia,2020-09-28,-1606.8247628442919,-13131.679296830995,9151.93615505853
Australia,2020-09-29,-1606.1199770257858,-11865.779675603311,8450.45447540883
Australia,2020-09-30,-1611.0915946935602,-12443.776072558716,8496.858918376325
Australia,2020-10-01,-1611.6244784493379,-12038.851370118791,9887.504459412014
Australia,2020-10-02,-1604.4846781248352,-12218.312831011495,8695.85097298818
Australia,2020-10-03,-1589.1943914027238,-11672.515682637855,9398.532848271701
Australia,2020-10-04,-1571.5585963510484,-11422.391654239225,9098.753006591845
Australia,2020-10-05,-1526.1827420729555,-13472.008043229973,9408.364537975061
Australia,2020-10-06,-1488.5383227210727,-11627.128381037503,9301.922269525217
Australia,2020-10-07,-1444.3008565152904,-12495.987691129532,9729.692855679907
Australia,2020-10-08,-1397.0294299383515,-12712.144121721074,9943.906286056043
Australia,2020-10-09,-1344.9147960775426,-12539.730319187867,9285.531479245885
Australia,2020-10-10,-1288.8897197876154,-12033.148388273592,9798.00445830877
Australia,2020-10-11,-1236.1131973080728,-11625.942819468759,9774.289350579635
Australia,2020-10-12,-1162.4458413212815,-11924.0766863631,9242.243291892577
Australia,2020-10-13,-1104.4744050101415,-11415.729204751859,9516.929831197165
Australia,2020-10-14,-1048.8111280373887,-12480.789798809483,9266.547665898697
Australia,2020-10-15,-999.7382081950032,-11372.83600165879,9359.956700633642
Australia,2020-10-16,-955.9254818076465,-11882.756653034556,10252.605595068197
Australia,2020-10-17,-918.5160185008051,-11994.586272152183,10058.862813381678
Australia,2020-10-18,-894.5921586995438,-11934.925102308638,9580.854831404515
Australia,2020-10-19,-859.6400439943134,-11353.632188885122,10535.109210098639
Australia,2020-10-20,-849.5712048787607,-11397.39199804662,9817.03156969386
Australia,2020-10-21,-850.02728818786,-11964.32978842905,10077.097225004893
Australia,2020-10-22,-864.038416938534,-11160.905918168799,9839.53021299103
Australia,2020-10-23,-888.7632301537841,-12230.641852367586,9691.936439911586
Australia,2020-10-24,-923.605040013444,-12242.188437162036,10266.662449929678
Australia,2020-10-25,-973.7161313270415,-11934.336030782126,10159.491982722182
Australia,2020-10-26,-1012.5075192098652,-12308.486702683884,9697.867839259563
Australia,2020-10-27,-1073.7217749249678,-12265.271524961481,8603.512809500928
Australia,2020-10-28,-1140.7938446610178,-11617.940678388772,9582.688382404971
Australia,2020-10-29,-1214.5690168212625,-12607.30561409766,9756.808480208905
Australia,2020-10-30,-1290.1045981350826,-13260.847737994673,9247.162009460731
Australia,2020-10-31,-1364.8481331857865,-12757.778991346053,9354.368345009883
Australia,2020-11-01,-1442.20251333943,-12720.525934462772,9728.566144660881
Australia,2020-11-02,-1494.0935785633462,-11810.289884819482,9042.346643046123
Australia,2020-11-03,-1553.096121656648,-12282.242518163399,8780.895440761336
Australia,2020-11-04,-1601.8415780172786,-13381.33476652497,9287.11180778841
Australia,2020-11-05,-1640.7750205807342,-12595.958157529047,9298.655939465629
Australia,2020-11-06,-1664.986635801467,-12360.333393589746,8491.548156484827
Australia,2020-11-07,-1672.4093256461422,-12521.584238045314,8419.629433330592
Australia,2020-11-08,-1667.3918264154054,-12105.866699518932,9183.917024452156
Australia,2020-11-09,-1623.2622616946762,-12501.090433958772,8467.859503094613
Australia,2020-11-10,-1574.437650382529,-12578.550642126944,8988.022025432265
Australia,2020-11-11,-1505.802583384951,-12120.183987113973,9117.857879222602
Australia,2020-11-12,-1420.4249515882593,-11988.229848548637,10102.397804469143
Australia,2020-11-13,-1316.3345015890022,-12002.163273331198,9138.241216798533
Australia,2020-11-14,-1194.6567982953998,-11360.405299245247,9732.558818003345
Australia,2020-11-15,-1063.1132398559448,-12093.947784954855,9436.031025116015
Australia,2020-11-16,-898.5035951395512,-12221.56555283838,10280.370704442259
Australia,2020-11-17,-738.7284049082747,-11401.538858061083,10695.822273166155
Australia,2020-11-18,-572.0765085772708,-11689.583547025612,9775.282409665566
Australia,2020-11-19,-404.8478090413723,-11509.994709579409,10760.315778388278
Australia,2020-11-20,-238.0394104858162,-10537.772909555451,10857.291885777995
Australia,2020-11-21,-75.39013727283844,-10773.02945849613,10295.780050608038
Australia,2020-11-22,73.20346556923943,-10318.400260355236,11150.372042773217
Australia,2020-11-23,229.28088407371553,-9765.421417412002,10800.474707473177
Australia,2020-11-24,353.86136192134046,-10426.968523049854,11137.702260336748
Australia,2020-11-25,458.2104330509279,-10241.195901251644,10657.51387527075
Australia,2020-11-26,536.2572240607356,-9641.511110061749,10698.56774595111
Australia,2020-11-27,587.9328703946176,-10613.498967838039,10939.352132414819
Australia,2020-11-28,611.1338478112815,-10270.753323545985,11467.997265569082
Australia,2020-11-29,598.2963352461591,-10084.663899238445,11592.921867492783
Australia,2020-11-30,573.9623777790589,-10487.549072481033,11292.243646016115
Australia,2020-12-01,502.7783117638986,-10164.14272016952,10949.13138602932
Australia,2020-12-02,400.1986322264787,-10088.43511025141,12139.442281896543
Australia,2020-12-03,264.82433093516283,-10951.037556598869,10472.842342829439
Australia,2020-12-04,101.64745345942322,-10261.068034940563,11262.699346215044
Australia,2020-12-05,-86.09248192294073,-11715.70636072124,10574.304628127147
Australia,2020-12-06,-300.45186182665026,-10502.520952840798,10583.341573215435
Australia,2020-12-07,-511.3428198442359,-10808.272544653451,9798.429546655998
Australia,2020-12-08,-748.6662362701969,-11186.632550677163,9110.43844179553
Australia,2020-12-09,-991.7416540141692,-12519.895246897138,10344.31608544461
Australia,2020-12-10,-1237.1018765954286,-11479.774023093953,9623.270809244146
Australia,2020-12-11,-1475.3772273041523,-12542.935448222344,9648.184766006012
Australia,2020-12-12,-1699.5605683292365,-12061.61309494835,9280.05002144483
Australia,2020-12-13,-1908.6615766636733,-12374.534766892784,8238.913363164183
Australia,2020-12-14,-2070.3639619906794,-13201.439148945432,8453.992601219805
Australia,2020-12-15,-2213.239594811803,-12583.784427139133,8477.996637426202
Australia,2020-12-16,-2316.2409107587937,-12753.69878063024,9093.456131359933
Australia,2020-12-17,-2376.5373638921947,-12537.505597467047,7763.337872667883
Australia,2020-12-18,-2386.4193732370645,-12904.592084454795,8103.339594063608
Australia,2020-12-19,-2341.5598327757684,-12973.554385596643,8819.638547013557
Australia,2020-12-20,-2244.6411956821908,-11965.296100975214,8844.05133949921
Australia,2020-12-21,-2067.9618975726257,-12502.096881606618,8820.32898486381
Australia,2020-12-22,-1845.576741559032,-14221.768429808075,9000.258558821204
Australia,2020-12-23,-1562.6938352837078,-12636.104946849428,8603.461542006542
Australia,2020-12-24,-1223.3956271424745,-12260.648027484489,9706.4317109523
Australia,2020-12-25,-827.4097766223266,-10810.019209286937,9979.247483808555
Australia,2020-12-26,-378.22268853014384,-10860.559442466552,10580.6017674544
Australia,2020-12-27,113.45310976595334,-10681.379395176511,10742.416097762121
Australia,2020-12-28,667.2404773827091,-9799.178045757177,11613.00573742847
Australia,2020-12-29,1241.1296698361252,-9587.574034833628,12338.999523709468
Australia,2020-12-30,1842.2543288507911,-9205.370479637797,11607.968169978856
Australia,2020-12-31,2459.33989988542,-8863.519181286782,12557.900927695144
Australia,2021-01-01,3086.0947604990665,-7984.33474314277,14023.65490325171
Australia,2021-01-02,3713.247368794784,-7138.5981950730875,14774.052879790856
Australia,2021-01-03,4325.214609044076,-6703.362793417445,15071.622406182532
Australia,2021-01-04,4937.780729061316,-6243.325618482175,15188.092029289875
Australia,2021-01-05,5506.225543797937,-4842.881184262932,16743.500368218552
Australia,2021-01-06,6036.172914948017,-4714.844717151337,17343.950919313505
Australia,2021-01-07,6516.086021822627,-4815.5931495281,17551.87079755033
Australia,2021-01-08,6940.678363502572,-4906.096989892574,17033.959674607428
Australia,2021-01-09,7302.943086603485,-3114.2235802170367,17832.280624491013
Australia,2021-01-10,7590.785752493779,-3019.1798110350237,17198.59620005548
Australia,2021-01-11,7824.640534331924,-3765.94584537106,18158.27294730915
Australia,2021-01-12,7965.509764181689,-2947.8581645242184,18661.730512729184
Australia,2021-01-13,8025.699710695865,-2614.247995938465,18889.58497315921
Australia,2021-01-14,8001.181556935508,-3353.6103989259445,19560.15009690666
Australia,2021-01-15,7908.009020692902,-3360.2203850673077,18395.859536164662
Australia,2021-01-16,7734.701051708664,-3245.8813056094873,18568.85675698867
Australia,2021-01-17,7478.1737382836645,-3748.7802509039548,18505.413837298438
Australia,2021-01-18,7168.0103159316905,-4043.481042588683,17019.124876508948
Australia,2021-01-19,6774.311089060754,-3705.1849350513417,16837.582761176152
Australia,2021-01-20,6318.240998934627,-3846.4034675398984,17068.442746277386
Australia,2021-01-21,5804.208156439195,-4726.547397887634,15982.972045999411
Australia,2021-01-22,5242.949480338378,-5761.348186554155,16060.731706095348
Australia,2021-01-23,4643.233460086871,-6038.71850772656,16052.41397348772
Australia,2021-01-24,4008.172626333484,-6726.733546563724,14972.936500120995
Australia,2021-01-25,3372.533051730635,-7582.824462687693,14377.782419169398
Australia,2021-01-26,2710.4878187776626,-7911.246870945453,14117.45870753036
Australia,2021-01-27,2046.0938640890815,-8796.63523729364,13141.001725894057
Australia,2021-01-28,1385.4270500749544,-8544.714524417594,12807.83636113532
Australia,2021-01-29,739.6524757720335,-10347.11027677967,10924.575904370655
Australia,2021-01-30,116.74023426769531,-10019.366323283259,11286.443179764176
Australia,2021-01-31,-482.18129864811766,-11571.854650766492,10207.714158618906
Australia,2021-02-01,-1025.4484941254545,-12054.989807141887,9221.878492016325
Australia,2021-02-02,-1543.0166972737834,-12535.919912574418,10241.653312289027
Australia,2021-02-03,-2015.868655277894,-13265.448738807972,9147.801303687833
Australia,2021-02-04,-2443.745244698365,-13778.356058848562,7876.090430613909
Australia,2021-02-05,-2821.9248964533813,-14291.350013638401,7305.217738204757
Australia,2021-02-06,-3149.345295992984,-13974.740341294926,9032.215137527788
Australia,2021-02-07,-3432.079337949432,-14250.206899306897,7476.48423803774
Australia,2021-02-08,-3645.7834249599155,-13555.386753005301,7717.540827185369
Australia,2021-02-09,-3827.677299279768,-13929.49431214896,6305.768638273831
Australia,2021-02-10,-3965.782681199143,-14614.524950643592,7701.149643373718
Australia,2021-02-11,-4066.492936290621,-15635.04877048279,5815.130369358114
Australia,2021-02-12,-4131.204044321022,-14625.621382766083,6100.073873946076
Australia,2021-02-13,-4164.303975495088,-14996.744534654681,7099.4539939747265
